ID,Equation,Answer,Type,Complexity,Method_Used,Output_Answer,IsCorrect,Latency_ms,Invocations,CPU_Cycles,RAM_Peak_MB,Env_Status,Network_Bytes_Sent/Received
chal-266,( ( 43.0 * 23.0 ) + 8.0 ),997,Addition,1.0,API_REST_Wolfram,997.0,1,491.3111999630928,1,0.0,0.01171875,API_OK,114/2934
chal-91,( 6.0 - 5.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,475.8717999793589,1,0.0,0.0078125,API_OK,94/2253
chal-836,( ( 57.0 + 26.0 ) + 27.0 ),110,Addition,1.0,API_REST_Wolfram,110.0,1,505.16530009917915,1,0.0,0,API_OK,115/2914
chal-863,( 12.0 / 2.0 ),6,Common-Division,0.5,API_REST_Wolfram,6.0,1,416.8976000510156,1,0.0,0,API_OK,95/2283
chal-55,( 14.0 + 10.0 ),24,Addition,0.5,API_REST_Wolfram,24.0,1,402.10609999485314,1,0.0,0.0078125,API_OK,96/2288
chal-658,( 9.0 + 10.0 ),19,Addition,0.5,API_REST_Wolfram,19.0,1,431.8580999970436,1,0.0,0.015625,API_OK,95/2275
chal-944,( 82.0 - 79.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,412.65499987639487,1,0.0,0,API_OK,96/2270
chal-407,( 18.0 - 10.0 ),8,Subtraction,0.5,API_REST_Wolfram,8.0,1,430.6050001177937,1,0.0,0.0234375,API_OK,96/2266
chal-381,( 450.0 / 30.0 ),15,Common-Division,0.5,API_REST_Wolfram,15.0,1,406.3378998544067,1,0.0,0.015625,API_OK,97/2312
chal-125,( 14.0 - ( 12.0 - 10.0 ) ),12,Subtraction,1.0,API_REST_Wolfram,12.0,1,517.7170999813825,1,0.0,0,API_OK,115/2897
chal-492,( 15.0 - 7.0 ),8,Subtraction,0.5,API_REST_Wolfram,8.0,1,474.5954000391066,1,0.015625,0.00390625,API_OK,95/2806
chal-803,( 5.0 + 6.0 ),11,Addition,0.5,API_REST_Wolfram,11.0,1,443.118599941954,1,0.0,0.01953125,API_OK,94/2265
chal-901,( 20.0 - 17.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,416.50129994377494,1,0.0,0,API_OK,96/2267
chal-431,( 9.0 - 3.0 ),6,Subtraction,0.5,API_REST_Wolfram,6.0,1,506.3940000254661,1,0.0,0.0078125,API_OK,94/2789
chal-946,( 57.0 - 31.0 ),26,Subtraction,0.5,API_REST_Wolfram,26.0,1,402.76940003968775,1,0.0,0,API_OK,96/2289
chal-704,( 151.0 - 50.0 ),101,Subtraction,0.5,API_REST_Wolfram,101.0,1,440.5835000798106,1,0.0,0,API_OK,97/2870
chal-295,( 48.0 - 11.0 ),37,Subtraction,0.5,API_REST_Wolfram,37.0,1,473.52380002848804,1,0.0,0.0078125,API_OK,96/2840
chal-879,( 6.0 * 12.0 ),72,Multiplication,0.5,API_REST_Wolfram,72.0,1,387.7053000032902,1,0.0,0.01953125,API_OK,95/2285
chal-213,( 17.0 * 4.0 ),68,Multiplication,0.5,API_REST_Wolfram,68.0,1,384.22210002318025,1,0.015625,0,API_OK,95/2299
chal-919,( ( 102.0 - 22.0 ) / 8.0 ),10,Common-Division,1.0,API_REST_Wolfram,10.0,1,436.8440001271665,1,0.0,0,API_OK,115/2340
chal-38,( 7.0 - 5.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,426.5586999244988,1,0.0,0,API_OK,94/2267
chal-861,( 148.0 - 103.0 ),45,Subtraction,0.5,API_REST_Wolfram,45.0,1,415.82700004801154,1,0.0,0,API_OK,98/2296
chal-899,( 5.0 + 8.0 ),13,Addition,0.5,API_REST_Wolfram,13.0,1,404.52430001460016,1,0.015625,0.0078125,API_OK,94/2269
chal-126,( 140.0 - 22.0 ),118,Subtraction,0.5,API_REST_Wolfram,118.0,1,456.95660007186234,1,0.0,0.01171875,API_OK,97/2885
chal-24,( 5.0 - 4.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,441.17710017599165,1,0.0,0,API_OK,94/2253
chal-840,( 902.0 + 44.0 ),946,Addition,0.5,API_REST_Wolfram,946.0,1,511.0665000975132,1,0.0,0.03125,API_OK,97/2888
chal-977,( 492.0 / 12.0 ),41,Common-Division,0.5,API_REST_Wolfram,41.0,1,390.81960008479655,1,0.0,0,API_OK,97/2317
chal-102,( 19.0 - 11.0 ),8,Subtraction,0.5,API_REST_Wolfram,8.0,1,401.0061000008136,1,0.0,0,API_OK,96/2267
chal-116,( 160.0 - 56.0 ),104,Subtraction,0.5,API_REST_Wolfram,104.0,1,471.57600009813905,1,0.03125,0.02734375,API_OK,97/2853
chal-436,( 36.0 / 12.0 ),3,Common-Division,0.5,API_REST_Wolfram,3.0,1,370.5144999548793,1,0.0,0.00390625,API_OK,96/2295
chal-951,( 19.0 + 39.0 ),58,Addition,0.5,API_REST_Wolfram,58.0,1,433.35939990356565,1,0.0,0,API_OK,96/2287
chal-121,( 7.0 - 4.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,430.000799940899,1,0.0,0.02734375,API_OK,94/2258
chal-385,( 120.0 / 20.0 ),6,Common-Division,0.5,API_REST_Wolfram,6.0,1,555.3454000037163,1,0.0,0,API_OK,97/2293
chal-48,( ( 8.0 + 10.0 ) - 7.0 ),11,Subtraction,1.0,API_REST_Wolfram,11.0,1,517.0505999121815,1,0.03125,0,API_OK,113/2869
chal-172,( 30.0 / 5.0 ),6,Common-Division,0.5,API_REST_Wolfram,6.0,1,420.4190999735147,1,0.015625,0.0078125,API_OK,95/2299
chal-318,( 18.0 - 4.0 ),14,Subtraction,0.5,API_REST_Wolfram,14.0,1,506.1913998797536,1,0.0,0.0234375,API_OK,95/2835
chal-325,( ( 6.0 + 16.0 ) + 19.0 ),41,Addition,1.0,API_REST_Wolfram,41.0,1,442.6261999178678,1,0.0,0,API_OK,114/2318
chal-881,( 7.0 - 4.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,441.7981000151485,1,0.0,0.015625,API_OK,94/2257
chal-264,( 3.0 - 2.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,468.19859999231994,1,0.0,0,API_OK,94/2252
chal-146,( 214.0 + 910.0 ),1124,Addition,0.5,API_REST_Wolfram,1124.0,1,404.1115001309663,1,0.0,0,API_OK,98/2316
chal-44,( ( 3.0 + 2.0 ) - 4.0 ),1,Subtraction,1.0,API_REST_Wolfram,1.0,1,445.13070001266897,1,0.015625,0.01953125,API_OK,112/2288
chal-505,( 34.0 + 18.0 ),52,Addition,0.5,API_REST_Wolfram,52.0,1,413.1603001151234,1,0.0,0.00390625,API_OK,96/2282
chal-87,( 6.0 - ( 2.0 + 3.0 ) ),1,Subtraction,1.0,API_REST_Wolfram,1.0,1,449.2778000421822,1,0.015625,0,API_OK,112/2303
chal-377,( 145.0 - 139.0 ),6,Subtraction,0.5,API_REST_Wolfram,6.0,1,390.83570009097457,1,0.015625,0.02734375,API_OK,98/2273
chal-531,( 11.0 - 8.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,424.94139983318746,1,0.0,0.00390625,API_OK,95/2277
chal-985,( ( 28.0 + 939.0 ) * 1091.0 ),1054997,Multiplication,1.0,API_REST_Wolfram,1.055,0,469.8942000977695,1,0.0,0,API_OK,118/2700
chal-852,( 37.0 - 30.0 ),7,Subtraction,0.5,API_REST_Wolfram,7.0,1,417.2833999618888,1,0.0,0.02734375,API_OK,96/2271
chal-346,( 5.0 + 12.0 ),17,Addition,0.5,API_REST_Wolfram,17.0,1,424.81819982640445,1,0.0,0,API_OK,95/2278
chal-404,( 16.0 - 5.0 ),11,Subtraction,0.5,API_REST_Wolfram,11.0,1,455.6867000646889,1,0.0,0,API_OK,95/2823
chal-227,( 28.0 / 2.0 ),14,Common-Division,0.5,API_REST_Wolfram,14.0,1,454.36550001613796,1,0.0,0,API_OK,95/2303
chal-988,( 3.0 + 2.0 ),5,Addition,0.5,API_REST_Wolfram,5.0,1,416.2737000733614,1,0.015625,0.015625,API_OK,94/2256
chal-165,( 115.0 - 78.0 ),37,Subtraction,0.5,API_REST_Wolfram,37.0,1,390.70210000500083,1,0.0,0,API_OK,97/2297
chal-336,( 7.0 - ( 2.0 + 4.0 ) ),1,Subtraction,1.0,API_REST_Wolfram,1.0,1,511.245199944824,1,0.0,0.0234375,API_OK,112/2305
chal-601,( 4.0 - 2.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,418.10450004413724,1,0.015625,0,API_OK,94/2253
chal-917,( 134.0 - 11.0 ),123,Subtraction,0.5,API_REST_Wolfram,123.0,1,431.65690009482205,1,0.0,0,API_OK,97/2897
chal-473,( 15.0 / 5.0 ),3,Common-Division,0.5,API_REST_Wolfram,3.0,1,394.3600000347942,1,0.015625,0.03125,API_OK,95/2305
chal-448,( 3.0 - 2.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,734.2338999733329,1,0.0,0,API_OK,94/2253
chal-108,( 141.0 * 71.0 ),10011,Multiplication,0.5,API_REST_Wolfram,10011.0,1,396.72620012424886,1,0.0,0,API_OK,97/2316
chal-857,( 264.0 - ( 15.0 * 11.0 ) ),99,Subtraction,1.0,API_REST_Wolfram,99.0,1,495.05480006337166,1,0.0,0.0078125,API_OK,116/2343
chal-156,( 10.0 / 2.0 ),5,Common-Division,0.5,API_REST_Wolfram,5.0,1,579.8977999947965,1,0.0,0,API_OK,95/2288
chal-459,( ( 41.0 + 26.0 ) + 4.0 ),71,Addition,1.0,API_REST_Wolfram,71.0,1,470.81199986860156,1,0.0,0.015625,API_OK,114/2902
chal-281,( ( 9.0 + 62.0 ) + 140.0 ),211,Addition,1.0,API_REST_Wolfram,211.0,1,428.3503000624478,1,0.015625,0,API_OK,115/2353
chal-208,( 5.0 - 4.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,462.6017000991851,1,0.015625,0,API_OK,94/2253
chal-155,( 6.0 - 4.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,432.10289999842644,1,0.0,0.02734375,API_OK,94/2253
chal-588,( ( 62.0 - 144.0 ) + 149.0 ),67,Addition,1.0,API_REST_Wolfram,67.0,1,555.4337999783456,1,0.015625,0,API_OK,117/2336
chal-758,( 86.0 - 41.0 ),45,Subtraction,0.5,API_REST_Wolfram,45.0,1,553.0799000989646,1,0.0,0,API_OK,96/2834
chal-986,( 11.0 - 3.0 ),8,Subtraction,0.5,API_REST_Wolfram,8.0,1,487.2131999582052,1,0.015625,0.0234375,API_OK,95/2820
chal-384,( 406.0 - 336.0 ),70,Subtraction,0.5,API_REST_Wolfram,70.0,1,399.14780016988516,1,0.0,0,API_OK,98/2302
chal-802,( 14.0 + 8.0 ),22,Addition,0.5,API_REST_Wolfram,22.0,1,401.38109982945025,1,0.015625,0,API_OK,95/2281
chal-649,( ( 23.0 - 15.0 ) / 4.0 ),2,Common-Division,1.0,API_REST_Wolfram,2.0,1,1013.8003001920879,1,0.0,0,API_OK,114/2333
chal-807,( 18.0 + 14.0 ),32,Addition,0.5,API_REST_Wolfram,32.0,1,485.8473998028785,1,0.0,0,API_OK,96/2285
chal-537,( ( 49.0 - 59.0 ) + 24.0 ),14,Addition,1.0,API_REST_Wolfram,14.0,1,451.91950001753867,1,0.0,0.00390625,API_OK,115/2323
chal-504,( 19.0 - 2.0 ),17,Subtraction,0.5,API_REST_Wolfram,17.0,1,479.6078000217676,1,0.0,0.015625,API_OK,95/2824
chal-738,( 7.0 - 5.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,436.43209990113974,1,0.0,0.01171875,API_OK,94/2253
chal-560,( 79.0 - ( 14.0 + 11.0 ) ),54,Subtraction,1.0,API_REST_Wolfram,54.0,1,572.0300001557916,1,0.0,0,API_OK,115/2915
chal-545,( 36.0 - 35.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,440.62380003742874,1,0.015625,0.0078125,API_OK,96/2260
chal-357,( 24.0 - ( 3.0 + 9.0 ) ),12,Subtraction,1.0,API_REST_Wolfram,12.0,1,486.9828999508172,1,0.0,0,API_OK,113/2321
chal-207,( 8.0 + 3.0 ),11,Addition,0.5,API_REST_Wolfram,11.0,1,452.70590018481016,1,0.0,0,API_OK,94/2793
chal-889,( ( 5.0 * 10.0 ) - 5.0 ),45,Subtraction,1.0,API_REST_Wolfram,45.0,1,492.6609001122415,1,0.0,0.015625,API_OK,113/2853
chal-612,( 440.0 - ( 111.0 + 106.0 ) ),223,Subtraction,1.0,API_REST_Wolfram,223.0,1,487.54539992660284,1,0.0,0,API_OK,118/2989
chal-712,( 60.0 - 19.0 ),41,Subtraction,0.5,API_REST_Wolfram,41.0,1,503.93470004200935,1,0.0,0,API_OK,96/2831
chal-532,( ( 11.0 * 15.0 ) - 16.0 ),149,Subtraction,1.0,API_REST_Wolfram,149.0,1,481.5785998944193,1,0.0,0,API_OK,115/2927
chal-260,( 91.0 + 92.0 ),183,Addition,0.5,API_REST_Wolfram,183.0,1,399.55769991502166,1,0.0,0.015625,API_OK,96/2335
chal-154,( 19.0 - ( 4.0 - 19.0 ) ),34,Subtraction,1.0,API_REST_Wolfram,34.0,1,450.8025001268834,1,0.015625,0,API_OK,114/2340
chal-853,( 30.0 - ( 47.0 - 30.0 ) ),13,Subtraction,1.0,API_REST_Wolfram,13.0,1,456.4967998303473,1,0.0,0.03125,API_OK,115/2349
chal-64,( ( 11.0 - 7.0 ) - 2.0 ),2,Subtraction,1.0,API_REST_Wolfram,2.0,1,466.2204999476671,1,0.0,0.00390625,API_OK,113/2293
chal-435,( 28.0 / 7.0 ),4,Common-Division,0.5,API_REST_Wolfram,4.0,1,406.61659999750555,1,0.0,0,API_OK,95/2288
chal-340,( 53.0 - 49.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,433.3389999810606,1,0.0,0.00390625,API_OK,96/2278
chal-514,( 43.0 - 27.0 ),16,Subtraction,0.5,API_REST_Wolfram,16.0,1,387.1979000978172,1,0.0,0,API_OK,96/2279
chal-749,( 7.0 - ( 2.0 + 3.0 ) ),2,Subtraction,1.0,API_REST_Wolfram,2.0,1,447.66200007870793,1,0.015625,0.0078125,API_OK,112/2319
chal-488,( 153.0 / 17.0 ),9,Common-Division,0.5,API_REST_Wolfram,9.0,1,391.83439989574254,1,0.0,0.01171875,API_OK,97/2300
chal-525,( 8.0 - 3.0 ),5,Subtraction,0.5,API_REST_Wolfram,5.0,1,562.2665002010763,1,0.0,0,API_OK,94/2784
chal-894,( 14.0 - 13.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,396.29120007157326,1,0.0,0,API_OK,96/2261
chal-953,( 406.0 - 132.0 ),274,Subtraction,0.5,API_REST_Wolfram,274.0,1,442.9291000124067,1,0.0,0.0078125,API_OK,98/2904
chal-187,( ( 15.0 - 10.0 ) / 5.0 ),1,Common-Division,1.0,API_REST_Wolfram,1.0,1,457.4139998294413,1,0.0,0.015625,API_OK,114/2333
chal-674,( ( 18.0 - 10.0 ) * 15.0 ),120,Multiplication,1.0,API_REST_Wolfram,120.0,1,474.7915000189096,1,0.0,0,API_OK,115/2376
chal-344,( 80.0 - 37.0 ),43,Subtraction,0.5,API_REST_Wolfram,43.0,1,481.17639985866845,1,0.0,0.00390625,API_OK,96/2829
chal-378,( 8.0 - 7.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,533.9440999086946,1,0.0,0,API_OK,94/2252
chal-904,( 12.0 - 11.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,433.0780999734998,1,0.0,0.01953125,API_OK,96/2275
chal-369,( 4.0 + 3.0 ),7,Addition,0.5,API_REST_Wolfram,7.0,1,400.7385999429971,1,0.0,0,API_OK,94/2259
chal-569,( 9.0 + 11.0 ),20,Addition,0.5,API_REST_Wolfram,20.0,1,414.09229999408126,1,0.0,0,API_OK,95/2283
chal-276,( ( 7.0 - 2.0 ) - 4.0 ),1,Subtraction,1.0,API_REST_Wolfram,1.0,1,481.8518999963999,1,0.0,0.00390625,API_OK,112/2289
chal-691,( 4.0 * 6.0 ),24,Multiplication,0.5,API_REST_Wolfram,24.0,1,412.3098999261856,1,0.0,0,API_OK,94/2280
chal-267,( ( 108.0 - 35.0 ) - 62.0 ),11,Subtraction,1.0,API_REST_Wolfram,11.0,1,583.9452999643981,1,0.0,0,API_OK,116/2317
chal-783,( ( 6.0 + 2.0 ) + 4.0 ),12,Addition,1.0,API_REST_Wolfram,12.0,1,443.2246999349445,1,0.0,0.00390625,API_OK,112/2301
chal-938,( ( 10.0 + 11.0 ) - 4.0 ),17,Subtraction,1.0,API_REST_Wolfram,17.0,1,550.7634999230504,1,0.0,0.01953125,API_OK,114/2885
chal-534,( ( 67.0 + 60.0 ) - 58.0 ),69,Subtraction,1.0,API_REST_Wolfram,69.0,1,504.24939999356866,1,0.0,0,API_OK,115/2912
chal-23,( 180.0 / 18.0 ),10,Common-Division,0.5,API_REST_Wolfram,10.0,1,418.44379995018244,1,0.0,0.0078125,API_OK,97/2300
chal-543,( 53.0 + 14.0 ),67,Addition,0.5,API_REST_Wolfram,67.0,1,459.716800134629,1,0.0,0.01953125,API_OK,96/2838
chal-98,( 10.0 + 20.0 ),30,Addition,0.5,API_REST_Wolfram,30.0,1,428.739600116387,1,0.015625,0,API_OK,96/2272
chal-296,( 6.0 - 2.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,481.08679987490177,1,0.0,0.00390625,API_OK,94/2793
chal-461,( 19.0 + 39.0 ),58,Addition,0.5,API_REST_Wolfram,58.0,1,408.09660009108484,1,0.0,0,API_OK,96/2288
chal-198,( 30.0 - 28.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,452.24980008788407,1,0.0,0.01953125,API_OK,96/2259
chal-708,( 8.0 - 4.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,599.3345000315458,1,0.0,0.00390625,API_OK,94/2255
chal-262,( 230.0 / 23.0 ),10,Common-Division,0.5,API_REST_Wolfram,10.0,1,449.7169000096619,1,0.0,0,API_OK,97/2299
chal-311,( 31.0 + 35.0 ),66,Addition,0.5,API_REST_Wolfram,66.0,1,1016.9242999982089,1,0.0,0,API_OK,96/2282
chal-980,( ( 81.0 + 92.0 ) - 46.0 ),127,Subtraction,1.0,API_REST_Wolfram,127.0,1,563.3469999302179,1,0.0,0.0078125,API_OK,115/2961
chal-161,( 32.0 / 2.0 ),16,Common-Division,0.5,API_REST_Wolfram,16.0,1,414.416000014171,1,0.015625,0.00390625,API_OK,95/2300
chal-403,( 420.0 / 30.0 ),14,Common-Division,0.5,API_REST_Wolfram,14.0,1,390.38749993778765,1,0.0,0,API_OK,97/2329
chal-540,( ( 15.0 + 62.0 ) * 19.0 ),1463,Multiplication,1.0,API_REST_Wolfram,1463.0,1,436.2862999550998,1,0.0,0.0078125,API_OK,115/2367
chal-177,( 12.0 - 4.0 ),8,Subtraction,0.5,API_REST_Wolfram,8.0,1,470.89389991015196,1,0.0,0.015625,API_OK,95/2806
chal-727,( 90.0 + 484.0 ),574,Addition,0.5,API_REST_Wolfram,574.0,1,431.9109001662582,1,0.0,0,API_OK,97/2342
chal-794,( 6.0 - 3.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,424.90850016474724,1,0.0,0.03125,API_OK,94/2259
chal-819,( ( 5.0 + 7.0 ) - 9.0 ),3,Subtraction,1.0,API_REST_Wolfram,3.0,1,499.76429995149374,1,0.0,0,API_OK,112/2295
chal-779,( 17.0 - 5.0 ),12,Subtraction,0.5,API_REST_Wolfram,12.0,1,475.117800058797,1,0.015625,0,API_OK,95/2815
chal-757,( 16.0 - 12.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,403.9425998926163,1,0.0,0.015625,API_OK,96/2263
chal-298,( 676.0 - 22.0 ),654,Subtraction,0.5,API_REST_Wolfram,654.0,1,443.61829990521073,1,0.0,0.0078125,API_OK,97/2905
chal-92,( 408.0 - 42.0 ),366,Subtraction,0.5,API_REST_Wolfram,366.0,1,556.2832001596689,1,0.015625,0,API_OK,97/2894
chal-930,( ( 512.0 + 471.0 ) + 808.0 ),1791,Addition,1.0,API_REST_Wolfram,1791.0,1,425.20430008880794,1,0.0,0,API_OK,118/2357
chal-450,( ( 38.0 + 36.0 ) - 16.0 ),58,Subtraction,1.0,API_REST_Wolfram,58.0,1,480.875400127843,1,0.0,0,API_OK,115/2898
chal-646,( 40.0 - 8.0 ),32,Subtraction,0.5,API_REST_Wolfram,32.0,1,467.6518999040127,1,0.0,0.0078125,API_OK,95/2826
chal-15,( 6.0 + 4.0 ),10,Addition,0.5,API_REST_Wolfram,10.0,1,423.2855001464486,1,0.0,0.00390625,API_OK,94/2256
chal-481,( 165.0 * 156.0 ),25740,Multiplication,0.5,API_REST_Wolfram,25740.0,1,389.21759999357164,1,0.0,0.00390625,API_OK,98/2323
chal-997,( 75.0 - 19.0 ),56,Subtraction,0.5,API_REST_Wolfram,56.0,1,454.1378999128938,1,0.0,0,API_OK,96/2835
chal-869,( 12.0 - 9.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,423.65720006637275,1,0.0,0.01953125,API_OK,95/2262
chal-432,( 93.0 / ( 107.0 - 106.0 ) ),93,Common-Division,1.0,API_REST_Wolfram,93.0,1,435.58749998919666,1,0.0,0.01953125,API_OK,117/2375
chal-696,( 24.0 - 2.0 ),22,Subtraction,0.5,API_REST_Wolfram,22.0,1,460.63089999370277,1,0.0,0,API_OK,95/2827
chal-503,( ( 19.0 * 15.0 ) * 20.0 ),5700,Multiplication,1.0,API_REST_Wolfram,5700.0,1,428.3962999470532,1,0.0,0.00390625,API_OK,115/2355
chal-261,( 242.0 - 115.0 ),127,Subtraction,0.5,API_REST_Wolfram,127.0,1,515.5851000454277,1,0.0,0.015625,API_OK,98/2904
chal-329,( 154.0 - 91.0 ),63,Subtraction,0.5,API_REST_Wolfram,63.0,1,418.18210016936064,1,0.0,0,API_OK,97/2296
chal-180,( 18.0 - 5.0 ),13,Subtraction,0.5,API_REST_Wolfram,13.0,1,479.1864000726491,1,0.0,0.00390625,API_OK,95/2821
chal-565,( 16.0 - 14.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,418.75130007974803,1,0.015625,0,API_OK,96/2261
chal-396,( ( 706.0 + 222.0 ) + 418.0 ),1346,Addition,1.0,API_REST_Wolfram,1346.0,1,497.2433999646455,1,0.0,0.01171875,API_OK,118/2960
chal-496,( 42.0 - 19.0 ),23,Subtraction,0.5,API_REST_Wolfram,23.0,1,498.67679993622005,1,0.015625,0.0078125,API_OK,96/2839
chal-36,( ( 4.0 - 8.0 ) + 5.0 ),1,Addition,1.0,API_REST_Wolfram,1.0,1,453.29790003597736,1,0.015625,0,API_OK,112/2288
chal-443,( 244.0 * 146.0 ),35624,Multiplication,0.5,API_REST_Wolfram,35624.0,1,399.1258000023663,1,0.0,0,API_OK,98/2322
chal-928,( 25.0 + 16.0 ),41,Addition,0.5,API_REST_Wolfram,41.0,1,403.3820000477135,1,0.0,0.01953125,API_OK,96/2296
chal-660,( 6.0 - ( 2.0 + 3.0 ) ),1,Subtraction,1.0,API_REST_Wolfram,1.0,1,470.29519989155233,1,0.0,0,API_OK,112/2305
chal-637,( 13.0 - 10.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,419.802000047639,1,0.0,0,API_OK,96/2267
chal-99,( 112.0 / 16.0 ),7,Common-Division,0.5,API_REST_Wolfram,7.0,1,415.14249984174967,1,0.0,0.00390625,API_OK,97/2298
chal-338,( 43.0 - 25.0 ),18,Subtraction,0.5,API_REST_Wolfram,18.0,1,446.6647000517696,1,0.015625,0.00390625,API_OK,96/2283
chal-13,( ( 692.0 + 692.0 ) - 458.0 ),926,Subtraction,1.0,API_REST_Wolfram,926.0,1,489.35719998553395,1,0.0,0,API_OK,118/2965
chal-685,( 56.0 - 29.0 ),27,Subtraction,0.5,API_REST_Wolfram,27.0,1,438.7918000575155,1,0.0,0.02734375,API_OK,96/2291
chal-117,( 400.0 / 40.0 ),10,Common-Division,0.5,API_REST_Wolfram,10.0,1,449.2275998927653,1,0.0,0,API_OK,97/2296
chal-447,( 10.0 / 2.0 ),5,Common-Division,0.5,API_REST_Wolfram,5.0,1,434.6749000251293,1,0.0,0,API_OK,95/2288
chal-408,( 132.0 - 31.0 ),101,Subtraction,0.5,API_REST_Wolfram,101.0,1,427.7244000695646,1,0.0,0,API_OK,97/2870
chal-816,( 4.0 + 13.0 ),17,Addition,0.5,API_REST_Wolfram,17.0,1,416.8565000873059,1,0.0,0.00390625,API_OK,95/2278
chal-313,( ( 11.0 - 3.0 ) - 3.0 ),5,Subtraction,1.0,API_REST_Wolfram,5.0,1,512.0667999144644,1,0.0,0.01171875,API_OK,113/2841
chal-359,( 94.0 - 47.0 ),47,Subtraction,0.5,API_REST_Wolfram,47.0,1,429.4342000503093,1,0.0,0.00390625,API_OK,96/2302
chal-472,( 896.0 / 8.0 ),112,Common-Division,0.5,API_REST_Wolfram,112.0,1,385.55520004592836,1,0.015625,0,API_OK,96/2341
chal-205,( 6.0 - ( 2.0 + 3.0 ) ),1,Subtraction,1.0,API_REST_Wolfram,1.0,1,528.7392002064735,1,0.0,0,API_OK,112/2319
chal-228,( ( 14.0 + 21.0 ) / 7.0 ),5,Common-Division,1.0,API_REST_Wolfram,5.0,1,460.4410999454558,1,0.0,0.00390625,API_OK,114/2335
chal-482,( 12.0 * 5.0 ),60,Multiplication,0.5,API_REST_Wolfram,60.0,1,432.56559991277754,1,0.0,0.00390625,API_OK,95/2281
chal-40,( 19.0 - 16.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,417.18979994766414,1,0.0,0,API_OK,96/2267
chal-392,( 19.0 + 18.0 ),37,Addition,0.5,API_REST_Wolfram,37.0,1,391.21849997900426,1,0.0,0.01171875,API_OK,96/2304
chal-111,( 52.0 / 26.0 ),2,Common-Division,0.5,API_REST_Wolfram,2.0,1,395.51970013417304,1,0.0,0,API_OK,96/2303
chal-833,( 6.0 - ( 3.0 + 2.0 ) ),1,Subtraction,1.0,API_REST_Wolfram,1.0,1,449.0022000391036,1,0.0,0,API_OK,112/2319
chal-813,( 16.0 - 15.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,423.1784001458436,1,0.015625,0.01171875,API_OK,96/2261
chal-963,( 829.0 - 45.0 ),784,Subtraction,0.5,API_REST_Wolfram,784.0,1,503.3181000035256,1,0.0,0,API_OK,97/2914
chal-422,( 8.0 - 7.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,436.67359999381006,1,0.0,0,API_OK,94/2253
chal-341,( 5.0 - 3.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,425.6194999907166,1,0.0,0.015625,API_OK,94/2253
chal-184,( 14.0 * 30.0 ),420,Multiplication,0.5,API_REST_Wolfram,420.0,1,430.05000008270144,1,0.0,0.00390625,API_OK,96/2317
chal-998,( 60.0 * ( 55.0 / 15.0 ) ),220,Multiplication,1.0,API_REST_Wolfram,220.0,1,475.6511999294162,1,0.0,0,API_OK,115/2368
chal-423,( 4950.0 / 495.0 ),10,Common-Division,0.5,API_REST_Wolfram,10.0,1,484.05410000123084,1,0.015625,0.01171875,API_OK,99/2405
chal-182,( 83.0 - 54.0 ),29,Subtraction,0.5,API_REST_Wolfram,29.0,1,423.1163999065757,1,0.015625,0,API_OK,96/2292
chal-905,( 9.0 - ( 6.0 - 4.0 ) ),7,Subtraction,1.0,API_REST_Wolfram,7.0,1,533.957599895075,1,0.0,0,API_OK,112/2866
chal-862,( 14.0 - 13.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,417.8774000611156,1,0.0,0.01953125,API_OK,96/2261
